"","IncomeProp","Sex","Married","Co.habitate","Divorced","Widowed","AgeProp","NoHigh","SomeHigh","GradHigh","SomeColl","GradColl","Managerial","Sales","Laborer","Cleric","Homemaker","Student","Military","Retired","LivedProp","Not.Married.Dual","DualIncome","Household","Householdu18","Own","Rent","House","Condo","Apartment","MobileHome","American.Indian","Asian","Black","EastIndian","Hispanic","Pacific.Islander","White","English","Spanish"
"158",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"159",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"160",12.5,2,1,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"161",75,1,1,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"162",35,2,1,0,0,0,39.5,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"163",17.5,2,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,8.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"164",22.5,2,0,0,1,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,8.5,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"165",17.5,2,0,0,1,0,59.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"166",5,2,0,0,0,1,70,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"167",5,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"168",35,2,1,0,0,0,29.5,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"169",27.5,1,0,0,0,0,39.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"170",45,2,0,0,0,1,49.5,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"171",45,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"172",45,1,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"173",27.5,2,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"174",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1,0,2.85182176839174,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"175",27.5,1,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"176",12.5,2,0,0,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"177",12.5,2,0,0,0,0,29.5,0,0,1,0,0,0,0,1,0,0,0,0,0,8.5,1,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"178",22.5,2,0,0,0,1,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"179",62.5,2,1,0,0,0,59.5,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"180",62.5,2,1,0,0,0,39.5,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"181",22.5,1,1,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"182",27.5,2,0,0,0,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"183",22.5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"184",75,2,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"185",17.5,2,0,0,1,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"186",62.5,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"187",45,1,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"188",45,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"189",45,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"190",62.5,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"191",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"192",62.5,2,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"193",35,2,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"194",62.5,1,1,0,0,0,59.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"195",17.5,1,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,8.5,0,0,2.85182176839174,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"196",22.5,1,0,1,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"197",75,2,1,0,0,0,39.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"198",35,2,1,0,0,0,49.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"199",75,2,1,0,0,0,59.5,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"200",5,2,1,0,0,0,49.5,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"201",62.5,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"202",27.5,1,0,0,0,0,21,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"203",27.5,2,0,0,1,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"204",12.5,1,0,0,0,0,21,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"205",35,2,1,0,0,0,49.5,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"206",35,1,1,0,0,0,39.5,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"207",62.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"208",62.5,2,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"209",5,2,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"210",45,2,0,0,1,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"211",75,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"212",27.5,2,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"213",62.5,1,1,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"214",75,1,1,0,0,0,49.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"215",5,1,0,0,0,0,15.5,1,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"216",22.5,1,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"217",62.5,1,1,0,0,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"218",45,1,0,0,1,0,49.5,0,0,1,0,0,0,0,1,0,0,0,0,0,8.5,1,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"219",75,1,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"220",75,1,1,0,0,0,59.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"221",62.5,1,1,0,0,0,59.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"222",35,2,0,1,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"223",45,1,1,0,0,0,29.5,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"224",75,1,1,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"225",62.5,1,0,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,12,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"226",35,1,1,0,0,0,49.5,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"227",62.5,1,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"228",75,1,0,0,0,0,15.5,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"229",62.5,1,1,0,0,0,59.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"230",75,1,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"231",75,1,1,0,0,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"232",22.5,1,0,0,0,0,29.5,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"233",75,1,0,0,0,0,21,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"234",62.5,1,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"235",27.5,1,0,0,0,0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"236",45,1,1,0,0,0,49.5,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"237",75,2,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"238",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"239",27.5,1,1,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"240",35,2,0,0,1,0,59.5,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"241",62.5,1,1,0,0,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"242",75,1,1,0,0,0,39.5,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"243",75,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"244",62.5,1,1,0,0,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"245",75,1,1,0,0,0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"246",22.5,1,0,1,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"247",75,1,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"248",45,1,1,0,0,0,59.5,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"249",45,2,1,0,0,0,29.5,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"250",62.5,1,1,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"251",62.5,1,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"252",5,1,0,0,1,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"253",12.5,1,0,0,1,0,70,0,1,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"254",22.5,2,0,0,1,0,49.5,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,0,2.85182176839174,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"255",35,1,1,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"256",17.5,2,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"257",22.5,1,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,8.5,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"258",22.5,2,0,0,0,1,70,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"259",27.5,1,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"260",12.5,2,0,0,0,1,39.5,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,1,0,5,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"261",35,2,0,0,1,0,59.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"262",35,2,1,0,0,0,29.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"263",62.5,2,0,0,1,0,39.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"264",35,1,1,0,0,0,29.5,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"265",5,2,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"266",62.5,2,1,0,0,0,49.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"267",45,2,1,0,0,0,49.5,0,0,0,1,0,0,0,0,0,1,0,0,0,8.5,0,1,4,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"268",27.5,2,1,0,0,0,29.5,0,0,0,1,0,0,0,0,0,1,0,0,0,8.5,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"269",75,2,1,0,0,0,39.5,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"270",35,2,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"271",22.5,2,1,0,0,0,59.5,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"272",62.5,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"273",22.5,2,0,0,1,0,49.5,0,0,0,1,0,0,1,0,0,0,0,0,0,8.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"274",17.5,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"275",45,1,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"276",62.5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,12,1,0,2.85182176839174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"277",35,1,1,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,2.85182176839174,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"278",62.5,2,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"279",75,2,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"280",75,1,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,12,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"281",75,1,0,0,0,0,21,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"282",5,1,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"283",62.5,1,0,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"284",62.5,1,1,0,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"285",5,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"286",27.5,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,8.5,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"287",5,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,0,2.85182176839174,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"288",75,2,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"289",22.5,2,1,0,0,0,59.5,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"290",17.5,1,0,0,0,0,49.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"291",75,1,1,0,0,0,49.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"292",5,2,0,0,0,1,70,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2.85182176839174,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"293",45,1,1,0,0,0,70,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"294",5,1,0,0,0,0,15.5,0,1,0,0,0,0,1,0,0,0,0,0,0,8.5,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"295",5,1,0,0,0,0,15.5,0,0,1,0,0,0,0,0,0,0,1,0,0,12,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"296",45,2,0,1,0,0,29.5,0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"297",27.5,2,1,0,0,0,59.5,0,0,1,0,0,0,0,0,0,1,0,0,0,8.5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"298",62.5,1,0,0,0,0,29.5,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"299",35,2,0,0,1,0,49.5,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"300",35,2,0,1,0,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"301",62.5,2,1,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"302",62.5,1,1,0,0,0,49.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"303",62.5,1,1,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"304",27.5,2,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"305",12.5,1,0,0,0,0,29.5,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"306",5,2,0,0,0,0,29.5,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"307",17.5,2,0,0,1,0,29.5,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"308",27.5,2,0,0,0,0,29.5,0,0,0,0,1,0,1,0,0,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"309",45,1,1,0,0,0,59.5,0,0,0,1,0,0,1,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"310",17.5,1,0,0,0,0,29.5,0,0,0,1,0,0,0,0,1,0,0,0,0,12,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
"311",62.5,2,0,0,0,0,39.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"312",5,2,0,0,0,0,15.5,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,1,0,2.85182176839174,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"313",5,2,0,0,0,0,15.5,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"314",62.5,2,1,0,0,0,29.5,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"315",62.5,2,1,0,0,0,59.5,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"316",62.5,2,1,0,0,0,59.5,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"317",62.5,2,1,0,0,0,39.5,0,0,0,0,1,1,0,0,0,0,0,0,0,8.5,0,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
